pxd	run	source_parquet	tissue	confidence	tissue_2	confidence_2	tissue_3	confidence_3	tissue_4	confidence_4	tissue_5	confidence_5
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_27	sample_nsaf_matrix.parquet	Ovary	0.1746	Bone marrow	0.1272	Testis	0.0806	Esophagus	0.0679	Monocytes	0.0653
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_28	sample_nsaf_matrix.parquet	Ovary	0.1118	Testis	0.1096	Bone marrow	0.1053	Kidney	0.0907	Lung	0.0675
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_29	sample_nsaf_matrix.parquet	Bone marrow	0.1191	Ovary	0.1103	Testis	0.1063	Kidney	0.0794	Lung	0.0613
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_30	sample_nsaf_matrix.parquet	Ovary	0.2167	Testis	0.0987	Bone marrow	0.0955	Lung	0.0667	Monocytes	0.0558
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_31	sample_nsaf_matrix.parquet	Ovary	0.1947	Bone marrow	0.0939	Testis	0.0853	Esophagus	0.0851	Kidney	0.0817
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_32	sample_nsaf_matrix.parquet	Ovary	0.1688	Testis	0.0945	Kidney	0.0883	Esophagus	0.0811	Monocytes	0.0669
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_33	sample_nsaf_matrix.parquet	Ovary	0.1721	Bone marrow	0.128	Testis	0.1103	Kidney	0.0865	Lung	0.0605
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_34	sample_nsaf_matrix.parquet	Ovary	0.152	Testis	0.1159	Bone marrow	0.108	Kidney	0.0826	Lung	0.0629
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_35	sample_nsaf_matrix.parquet	Ovary	0.1626	Bone marrow	0.1092	Testis	0.0915	Monocytes	0.0836	Kidney	0.0797
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_36	sample_nsaf_matrix.parquet	Ovary	0.1768	Testis	0.1153	Bone marrow	0.1099	Kidney	0.1031	Monocytes	0.0768
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_37	sample_nsaf_matrix.parquet	Ovary	0.1744	Testis	0.108	Bone marrow	0.1048	Kidney	0.0625	Lung	0.0596
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_38	sample_nsaf_matrix.parquet	Ovary	0.2155	Testis	0.1041	Monocytes	0.0756	Bone marrow	0.0713	Kidney	0.0629
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_39	sample_nsaf_matrix.parquet	Ovary	0.2293	Testis	0.1165	Bone marrow	0.0947	Monocytes	0.0737	Lung	0.0595
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_40	sample_nsaf_matrix.parquet	Ovary	0.1651	Testis	0.1211	Bone marrow	0.1082	Lung	0.0681	Monocytes	0.0611
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_41	sample_nsaf_matrix.parquet	Ovary	0.2199	Testis	0.1296	Bone marrow	0.0973	Kidney	0.0631	Lung	0.0601
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_42	sample_nsaf_matrix.parquet	Ovary	0.202	Monocytes	0.111	Testis	0.1024	Bone marrow	0.0931	Lung	0.0613
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_43	sample_nsaf_matrix.parquet	Ovary	0.1641	Kidney	0.1059	Bone marrow	0.0968	Testis	0.0963	Monocytes	0.0695
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_44	sample_nsaf_matrix.parquet	Ovary	0.1675	Testis	0.1127	Bone marrow	0.1037	Lung	0.0665	Monocytes	0.0655
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_45	sample_nsaf_matrix.parquet	Ovary	0.2379	Kidney	0.0912	Bone marrow	0.091	Testis	0.0903	Monocytes	0.0771
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_46	sample_nsaf_matrix.parquet	Ovary	0.2047	Bone marrow	0.1017	Testis	0.0997	Monocytes	0.0649	Kidney	0.0595
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_47	sample_nsaf_matrix.parquet	Ovary	0.205	Bone marrow	0.1135	Testis	0.1075	Monocytes	0.0759	Esophagus	0.0595
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230730_AST1_EVO5_ZY_LH_Spheriods_SCP_Treat_80SPD_4Th6ms_48	sample_nsaf_matrix.parquet	Ovary	0.2193	Testis	0.1139	Bone marrow	0.0917	Lung	0.062	Kidney	0.0564
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_2Th3ms_02	sample_nsaf_matrix.parquet	Testis	0.108	Kidney	0.0935	Ovary	0.0851	Bone marrow	0.0781	Lung	0.0768
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_2Th3ms_03	sample_nsaf_matrix.parquet	Testis	0.1033	Bone marrow	0.0898	Kidney	0.0863	Lung	0.0844	Monocytes	0.0611
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_2Th3ms_04	sample_nsaf_matrix.parquet	Testis	0.1142	Ovary	0.0883	Kidney	0.0804	Bone marrow	0.0782	Lung	0.0745
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_01	sample_nsaf_matrix.parquet	Testis	0.1067	Bone marrow	0.0902	Kidney	0.0876	Lung	0.0792	Monocytes	0.0727
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_02	sample_nsaf_matrix.parquet	Testis	0.1058	Kidney	0.1005	Bone marrow	0.0882	Ovary	0.088	Lung	0.0728
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_03	sample_nsaf_matrix.parquet	Ovary	0.1773	Kidney	0.1051	Testis	0.101	Monocytes	0.0568	Bone marrow	0.0543
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_4Th6ms_04	sample_nsaf_matrix.parquet	Testis	0.1063	Kidney	0.0851	Bone marrow	0.0831	Lung	0.081	Monocytes	0.0676
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_01	sample_nsaf_matrix.parquet	Ovary	0.2038	Testis	0.1068	Kidney	0.0994	Lung	0.0587	Bone marrow	0.0521
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_02	sample_nsaf_matrix.parquet	Testis	0.1167	Kidney	0.1007	Lung	0.0764	Bone marrow	0.0741	Ovary	0.065
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_03	sample_nsaf_matrix.parquet	Testis	0.1109	Kidney	0.0871	Ovary	0.0861	Bone marrow	0.0771	Lung	0.0743
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_10Cells_40SPD_8Th12ms_04	sample_nsaf_matrix.parquet	Testis	0.1013	Bone marrow	0.1002	Kidney	0.0884	Lung	0.0783	Monocytes	0.0668
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_01	sample_nsaf_matrix.parquet	Bone marrow	0.1501	Testis	0.1024	Ovary	0.1005	Lung	0.0701	Kidney	0.0555
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_02	sample_nsaf_matrix.parquet	Ovary	0.1427	Kidney	0.1151	Testis	0.0949	Monocytes	0.067	Bone marrow	0.0661
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_03	sample_nsaf_matrix.parquet	Ovary	0.1489	Testis	0.1019	Kidney	0.0932	Bone marrow	0.0803	Esophagus	0.0545
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_04	sample_nsaf_matrix.parquet	Ovary	0.1797	Kidney	0.1155	Testis	0.1064	Bone marrow	0.0616	Esophagus	0.0608
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_05	sample_nsaf_matrix.parquet	Ovary	0.1524	Testis	0.1126	Kidney	0.0932	Bone marrow	0.0865	Monocytes	0.0606
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_06	sample_nsaf_matrix.parquet	Ovary	0.2467	Kidney	0.1061	Testis	0.0984	Monocytes	0.0837	Salivary gland	0.0643
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_07	sample_nsaf_matrix.parquet	Ovary	0.1459	Kidney	0.1064	Testis	0.087	Monocytes	0.0844	Bone marrow	0.0656
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_08	sample_nsaf_matrix.parquet	Testis	0.1111	Kidney	0.0984	Monocytes	0.098	Ovary	0.0946	Bone marrow	0.087
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_09	sample_nsaf_matrix.parquet	Ovary	0.1723	Testis	0.0929	Kidney	0.0871	Bone marrow	0.087	Monocytes	0.0832
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_11	sample_nsaf_matrix.parquet	Ovary	0.2179	Testis	0.1055	Kidney	0.0978	Monocytes	0.0698	Bone marrow	0.0583
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_16Th24ms_12	sample_nsaf_matrix.parquet	Testis	0.1059	Bone marrow	0.0957	Kidney	0.0842	Ovary	0.0832	Lung	0.067
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_01	sample_nsaf_matrix.parquet	Ovary	0.145	Testis	0.1082	Kidney	0.0998	Bone marrow	0.0775	Monocytes	0.0746
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_02	sample_nsaf_matrix.parquet	Ovary	0.1601	Kidney	0.1026	Testis	0.0946	Esophagus	0.0809	Bone marrow	0.0676
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_03	sample_nsaf_matrix.parquet	Testis	0.1156	Ovary	0.1115	Kidney	0.096	Bone marrow	0.0928	Esophagus	0.0595
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_04	sample_nsaf_matrix.parquet	Ovary	0.1255	Testis	0.0981	Monocytes	0.09	Kidney	0.0869	Bone marrow	0.0768
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_05	sample_nsaf_matrix.parquet	Ovary	0.2172	Testis	0.1082	Monocytes	0.0896	Kidney	0.0837	Bone marrow	0.0794
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_06	sample_nsaf_matrix.parquet	Ovary	0.1772	Testis	0.1158	Kidney	0.0995	Bone marrow	0.0917	Lung	0.0584
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_07	sample_nsaf_matrix.parquet	Ovary	0.1935	Testis	0.1213	Bone marrow	0.0839	Kidney	0.0832	Monocytes	0.0655
PXD049211	/public/conode53/AIRFLOW/temp/PXD049211/diann/20230809_AST1_EVO5_ZY_Hela_SCP_EvoCHIP_1Cell_40SPD_2Th3ms_08	sample_nsaf_matrix.parquet	Esophagus	0.1553	Ovary	0.1342	Testis	0.0891	Tonsil	0.0683	Monocytes	0.0636
