Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[developmental stage]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	Characteristics[disease]	characteristics[biological replicate]	Characteristics[cell line]	characteristics[individual]	assay name	comment[label]	comment[technich replicate]	comment[fraction identifier]	comment[file uri]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[data file]	Material Type	factor value[cell line]	sampleChecksum	sampleAccession
PXD008222-Sample 54	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 284	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02992.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02992.raw	cell	HCC1937	3ea1f1e344d716c3897dfb3166811dd0df42fea9dbb8f0489ca23a61ec055252	
PXD008222-Sample 54	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 285	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02993.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02993.raw	cell	HCC1937	3ea1f1e344d716c3897dfb3166811dd0df42fea9dbb8f0489ca23a61ec055252	
PXD008222-Sample 55	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 286	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02994.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02994.raw	cell	HCC1937	16320d999f85f4c80bf97f2893f86b550c8915c055f135f2ce6fe0e175a4b77b	SAMEA7713436
PXD008222-Sample 55	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 287	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02995.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02995.raw	cell	HCC1937	16320d999f85f4c80bf97f2893f86b550c8915c055f135f2ce6fe0e175a4b77b	SAMEA7713436
PXD008222-Sample 55	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 288	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02996.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02996.raw	cell	HCC1937	16320d999f85f4c80bf97f2893f86b550c8915c055f135f2ce6fe0e175a4b77b	SAMEA7713436
PXD008222-Sample 55	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 289	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02998.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02998.raw	cell	HCC1937	16320d999f85f4c80bf97f2893f86b550c8915c055f135f2ce6fe0e175a4b77b	SAMEA7713436
PXD008222-Sample 55	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 290	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02999.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02999.raw	cell	HCC1937	16320d999f85f4c80bf97f2893f86b550c8915c055f135f2ce6fe0e175a4b77b	SAMEA7713436
PXD008222-Sample 56	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 291	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03000.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03000.raw	cell	HCC1937	ae7cb337d207be794639b53f19084ff607a567ebccae5ea314ead083850c9531	SAMEA7713437
PXD008222-Sample 56	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 292	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03001.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03001.raw	cell	HCC1937	ae7cb337d207be794639b53f19084ff607a567ebccae5ea314ead083850c9531	SAMEA7713437
PXD008222-Sample 56	Homo sapiens	breast	adult	epithelial	Caucasian	23Y	female	primary ductal carcinoma	2	HCC1937	not available	run 293	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03002.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03002.raw	cell	HCC1937	ae7cb337d207be794639b53f19084ff607a567ebccae5ea314ead083850c9531	SAMEA7713437
PXD008222-Sample 56	Homo sapiens	breast	adult	epithelial	Black	60Y	female	primary acantholytic squamous cell carcinoma	2	HCC1806	not available	run 294	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03006.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03006.raw	cell	HCC1806	78d2da4859ef1a99f4c77fb989242fed758ec8c81d557350b31eb637739a4de2	
PXD008222-Sample 56	Homo sapiens	breast	adult	epithelial	Black	60Y	female	primary acantholytic squamous cell carcinoma	2	HCC1806	not available	run 295	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03007.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03007.raw	cell	HCC1806	78d2da4859ef1a99f4c77fb989242fed758ec8c81d557350b31eb637739a4de2	
PXD008222-Sample 57	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 296	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03009.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03009.raw	cell	HCC38	898d695f0f164078f1295a19f60051717eaed825d20faa18514047a8c0b0b4c2	SAMEA7713439
PXD008222-Sample 57	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 297	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03010.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03010.raw	cell	HCC38	898d695f0f164078f1295a19f60051717eaed825d20faa18514047a8c0b0b4c2	SAMEA7713439
PXD008222-Sample 57	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 298	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03011.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03011.raw	cell	HCC38	898d695f0f164078f1295a19f60051717eaed825d20faa18514047a8c0b0b4c2	SAMEA7713439
PXD008222-Sample 57	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 299	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03012.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03012.raw	cell	HCC38	898d695f0f164078f1295a19f60051717eaed825d20faa18514047a8c0b0b4c2	SAMEA7713439
PXD008222-Sample 57	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 300	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03013.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03013.raw	cell	HCC38	898d695f0f164078f1295a19f60051717eaed825d20faa18514047a8c0b0b4c2	SAMEA7713439
PXD008222-Sample 58	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 301	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03015.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03015.raw	cell	HCC38	a342ebf9ca807a396ea218d91667c11887da80a4d85f4311429d2994c1121456	SAMEA7713440
PXD008222-Sample 58	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 302	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03016.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03016.raw	cell	HCC38	a342ebf9ca807a396ea218d91667c11887da80a4d85f4311429d2994c1121456	SAMEA7713440
PXD008222-Sample 58	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 303	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03017.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03017.raw	cell	HCC38	a342ebf9ca807a396ea218d91667c11887da80a4d85f4311429d2994c1121456	SAMEA7713440
PXD008222-Sample 58	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 304	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03018.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03018.raw	cell	HCC38	a342ebf9ca807a396ea218d91667c11887da80a4d85f4311429d2994c1121456	SAMEA7713440
PXD008222-Sample 58	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	2	HCC38	not available	run 305	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03019.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03019.raw	cell	HCC38	a342ebf9ca807a396ea218d91667c11887da80a4d85f4311429d2994c1121456	SAMEA7713440
PXD008222-Sample 59	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 306	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03043.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03043.raw	cell	HS578T	7fd4b7a9f7247d0bcaac12d3c7a94a0acac96dda08ecbf1d4fa02e8943acf59b	SAMEA7713441
PXD008222-Sample 59	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 307	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03044.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03044.raw	cell	HS578T	7fd4b7a9f7247d0bcaac12d3c7a94a0acac96dda08ecbf1d4fa02e8943acf59b	SAMEA7713441
PXD008222-Sample 59	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 308	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03045.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03045.raw	cell	HS578T	7fd4b7a9f7247d0bcaac12d3c7a94a0acac96dda08ecbf1d4fa02e8943acf59b	SAMEA7713441
PXD008222-Sample 59	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 309	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03046.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03046.raw	cell	HS578T	7fd4b7a9f7247d0bcaac12d3c7a94a0acac96dda08ecbf1d4fa02e8943acf59b	SAMEA7713441
PXD008222-Sample 59	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 310	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03047.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03047.raw	cell	HS578T	7fd4b7a9f7247d0bcaac12d3c7a94a0acac96dda08ecbf1d4fa02e8943acf59b	SAMEA7713441
PXD008222-Sample 60	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 311	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03049.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03049.raw	cell	HS578T	6dc171a485f3666e06e5a2f7f8812059a812b85479e782506a8729408ace554f	SAMEA7713442
PXD008222-Sample 60	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 312	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03050.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03050.raw	cell	HS578T	6dc171a485f3666e06e5a2f7f8812059a812b85479e782506a8729408ace554f	SAMEA7713442
PXD008222-Sample 60	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 313	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03051.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03051.raw	cell	HS578T	6dc171a485f3666e06e5a2f7f8812059a812b85479e782506a8729408ace554f	SAMEA7713442
PXD008222-Sample 60	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 314	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03052.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03052.raw	cell	HS578T	6dc171a485f3666e06e5a2f7f8812059a812b85479e782506a8729408ace554f	SAMEA7713442
PXD008222-Sample 60	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	2	HS578T	not available	run 315	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03053.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03053.raw	cell	HS578T	6dc171a485f3666e06e5a2f7f8812059a812b85479e782506a8729408ace554f	SAMEA7713442
PXD008222-Sample 61	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	2	MDAMB157	not available	run 316	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03058.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03058.raw	cell	MDAMB157	06a1bb4d957b8bd8c518f0c600a18297be9b5cec971b87bd215146e8c22cad5f	SAMEA7713443
PXD008222-Sample 61	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	2	MDAMB157	not available	run 317	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03060.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03060.raw	cell	MDAMB157	06a1bb4d957b8bd8c518f0c600a18297be9b5cec971b87bd215146e8c22cad5f	SAMEA7713443
PXD008222-Sample 61	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	2	MDAMB157	not available	run 318	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03061.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03061.raw	cell	MDAMB157	06a1bb4d957b8bd8c518f0c600a18297be9b5cec971b87bd215146e8c22cad5f	SAMEA7713443
PXD008222-Sample 61	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	2	MDAMB157	not available	run 319	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03063.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03063.raw	cell	MDAMB157	06a1bb4d957b8bd8c518f0c600a18297be9b5cec971b87bd215146e8c22cad5f	SAMEA7713443
PXD008222-Sample 61	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	2	MDAMB157	not available	run 320	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q03064.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q03064.raw	cell	MDAMB157	06a1bb4d957b8bd8c518f0c600a18297be9b5cec971b87bd215146e8c22cad5f	SAMEA7713443
